list_uvi,imo_registry,previous_name,yr_name_chng,call_sign,port_regist,flag,rs_cl_notation,oth_notation,type,subtype,date_build,country_build,GT,tonnage,deadweight,displacement,length_overall,rule_length,beam,mld_breadth,height,draught,speed,type_power,engine,nb_pwr_motor,nb_typ_proplr,nb_blade,nb_pwr_generator,nb_boiler,typ_boiler,pressure,heating_surf,owner,ship_name,fishing_gear,engine_power
970798,9167760,TARI,2017.0,UBFP2,Sovetskaya Gavan,Russia,(KM)* fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",14.05.1997,Japan,792,304,31,960,56.1,49.0,8.0,8.0,3.8,3.4,11.0,Diesel,"Built ME: 1997
Country Construction: Japan
The number and power of ME: 1*736
Mark ME: K28BFD",,1 - Fixed pitched solid propeller,4,2*320,0,,0.0,0,"SIGMA MARINE TECHNOLOGY CO LTD
Address:Russia, 680045, Khabarovsk, ul. Krasnorechenskaya, d.118-v, of. 8
IMO:
Email:sigma-m-tech@mail.ru
Company Website:",VICTORIA3,[Longline],736.0
922281,9101297,?????,2017.0,UGME,Vladivostok,Russia,KM(*) L3 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Shrimp trawl, Pair trawler",02.09.1993,Russia,359,107,12,560,35.7,31.0,8.9,8.0,6.0,3.4,10.9,Diesel,"Built ME: 1992
Country Construction: Germany
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,2*200,0,,0.0,0,"OOO ""PRIMRESURSY""
Address:Russia, 690022 Vladivostok, ul. Lesnaya, d. 30
IMO:
Email:super.mys2011@yandex.ru
Company Website:",VICTORIY1,[Trawler],589.0
922076,8901559,,,UDKA,Petropavlovsk-Kamchatsky,Russia,KM* Ice1 (REF) fishing vessel,,Fishing,"Fish factory, Stern Trawler, Refrigerated cargo machinery",10.12.1992,Norway,1931,592,125,2808,64.0,55.5,13.0,13.0,8.8,5.7,14.5,Diesel,"Built ME: 1992
Country Construction: Finland
The number and power of ME: 1*2460
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,2*320 1*1304,0,,0.0,0,"""AKROS"" FISHING JSC
Address:Russia, 683013 Petropavlovsk-Kamchatskiy, ul.Shturmana Elagina, 43
IMO:1529285
Email:priem@akros.ru
Company Website:",VIKTORIA1,[Trawler],2460.0
931129,8897136,VI?TORYA II,2000.0,UEMG,Nakhodka,Russia,KM(*) L3 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Shrimp trawl, Pair trawler",31.05.1995,Russia,359,107,12,560,35.7,31.0,9.0,8.0,6.0,3.4,10.9,Diesel,"Built ME: 1993
Country Construction: Germany
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,2*200,0,,0.0,0,"OOO ""PRIMRESURSY""
Address:Russia, 690022 Vladivostok, ul. Lesnaya, d. 30
IMO:
Email:super.mys2011@yandex.ru
Company Website:",VIKTORIYAII,[Trawler],589.0
892476,8826199,?????????,2000.0,UDYS,Magadan,Russia,KM(*) L3 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net",28.12.1989,USSR,776,232,41,1220,54.8,50.0,10.1,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1989
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"MAG-SEA INTERNATIONAL COMPANY LIMITED
Address:Russia, 685000 Magadan, ulitsa Portovaya 1
IMO:1834338
Email:main@seawolf.magadan.su
Company Website:",VILIGA,[Trawler],852.0
903435,8901444,,,UEZG,Petropavlovsk-Kamchatsky,Russia,KM* L3 fishing vessel,,Fishing,"Fish factory, Stern Trawler, Refrigerated cargo machinery, Fish processing",05.09.1990,Norway,1944,592,107,2871,64.0,55.5,13.0,13.0,8.8,5.7,14.0,Diesel,"Built ME: 1989
Country Construction: Finland
The number and power of ME: 1*2460
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,2*320 1*1304,0,,0.0,0,"""AKROS"" FISHING JSC
Address:Russia, 683013 Petropavlovsk-Kamchatskiy, ul.Shturmana Elagina, 43
IMO:1529285
Email:priem@akros.ru
Company Website:",VILYUCHINSKY,[Trawler],2460.0
890339,8730493,???????? ????????,2017.0,UAVG,Kholmsk,Russia,KM(*) L3 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net",22.09.1989,USSR,757,227,37,1220,54.8,50.0,10.1,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1988
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"IP PUKHKALOVA OLGA VIKTOROVNA
Address:Russia 682640 Khabarovskiy kray, g. Amursk, prospekt Stroiteley, d. 14-a, kv. 72
IMO:
Email:
Company Website:",VITALIYSHEYKO,[Trawler],852.0
895775,8901432,,,UDKG,Murmansk,Russia,KM* Ice1 fishing vessel,,Fishing,"Fish factory, Stern Trawler, Refrigerated cargo machinery, Fish processing",05.04.1990,Norway,1944,592,106,2871,64.0,55.5,13.0,13.0,8.8,5.7,14.0,Diesel,"Built ME: 1989
Country Construction: Finland
The number and power of ME: 1*2460
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,2*336 1*1304,0,,0.0,0,"MURMANSKIY GUBERNSKIY FLOT, JOINT-STOCK COMPANY
Address:Russia, 183788 Murmansk, ul. Shmidta, 43
IMO:
Email:mtf@mtf.ru
Company Website:",VITUSBERING,[Trawler],2460.0
851584,8606654,VITYAZ,2000.0,UBAK,Murmansk,Russia,KM(*) L2 AUT2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net, Fish processing",10.01.1986,German Democratic Republic,1896,568,72,2470,62.2,55.0,13.8,13.0,9.0,5.2,12.9,Diesel,"Built ME: 2004
Country Construction: Finland
The number and power of ME: 1*1080
Mark ME: 6L 20",,1 - Controllable pitch propeller,4,1*640 2*700 1*56,0,,0.0,0,"NORD PILIGRIM LTD
Address:Russia, 183038 Murmansk, ul. Tralovaya, 51
IMO:1940778
Email:klimenko@nordpilgrim.com, np@nordpiligrim.com
Company Website:",VITYAZ,[Trawler],1080.0
920267,8881357,,,UAKG,Nakhodka,Russia,"KM(*) L3 (REF) fishing vessel L3 at d <= 4,04 m",,Fishing,"Refrigerated cargo machinery, Purse net",17.01.1995,Lithuania,2489,746,106,3034,85.0,77.0,13.0,13.0,6.0,4.2,10.9,Diesel,"Built ME: 1991
Country Construction: Germany
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Fixed pitched solid propeller,4,2*500 1*200,0,,0.0,0,"DalMorFish Co., Ltd
Address:Russia, 690012 Vladivostok, ul. Dubovaya, d.10
IMO:
Email:DMFVL@MAIL.RU
Company Website:",VLADORION,[Others],852.0
911287,9060429,????,2004.0,UHDC,Vladivostok,Russia,KM(*) L2[1] AUT2 REF fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",18.11.1992,Ukraine,4410,1323,178,5720,104.0,96.0,16.0,16.0,10.0,5.0,16.1,Diesel,"Built ME: 1990
Country Construction: USSR
The number and power of ME: 2*2576
Mark ME: 6CHN 40/46 OM4",,1 - Controllable pitch propeller,4,2*1600 3*200,0,,0.0,0,"""TURNIF"", JOINT-STOCK COMPANY
Address:Russia, 690001 Vladivostok, ul. Pushkinskaya, 87
IMO:1676083
Email:sea@turnif.com, mss@turnif.com
Company Website:",VLADIVOSTOK,[Trawler],5152.0
852360,8721210,,,UGBB,Petropavlovsk-Kamchatsky,Russia,KM(*) L2[1] AUT2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",16.07.1986,USSR,4407,1322,181,5720,104.0,96.0,16.0,16.0,10.0,5.0,16.1,Diesel,"Built ME: 1985
Country Construction: USSR
The number and power of ME: 2*2574
Mark ME: 6CHN 40/46",,1 - Controllable pitch propeller,4,2*1600 3*200,0,,0.0,0,"JSC ""Okeanrybflot"" (public type)
Address:Russia, 683003 Petropavlovsk-Kamchatskiy, ul. Leningradskaya, 27
IMO:1529237
Email:telegraf@bor.kamchatka.ru, flot@bor.kamchatka.ru
Company Website:",VLADIMIRBABICH,[Trawler],5148.0
810885,8116295,,,UFNH,Vladivostok,Russia,KM(*) L1[1] AUT2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting",12.08.1982,Poland,3816,1144,179,4947,94.0,85.0,15.9,15.0,10.0,5.6,15.7,Diesel,"Built ME: 1982
Country Construction: Poland
The number and power of ME: 1*3825
Mark ME: 8ZL 40/48",,1 - Controllable pitch propeller,4,2*800 1*1200,0,,0.0,0,"""DALTRANSFLOT"" Co., Ltd
Address:Russia, 690001 Vladivostok, ul. Karla Libknekhta, d. 14, office 6
IMO:5175980
Email:dtfvvo@gmail.com
Company Website:",VLADIMIRBRODYUK,[Trawler],3825.0
774405,7607273,???? ??????????,2005.0,UDID,Murmansk,Russia,KM* L4 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",01.03.1977,Norway,568,193,24,943,46.4,40.0,9.4,9.0,6.0,4.3,11.0,Diesel,"Built ME: 1976
Country Construction: Germany
The number and power of ME: 1*1102
Mark ME: 8M 451 AK",,1 - Controllable pitch propeller,3,1*350 1*480,0,,0.0,0,"MORSKOYE SODRUZHESTVO, JOINT-STOCK COMPANY
Address:Russia, 183010 Murmansk, ulitsa Shmidta 6, office 5
IMO:1786549
Email:mrf2.murmansk@gmail.com
Company Website:",VLADIMIRZAGOSKIN,[Trawler],1102.0
970162,8947632,,,UGVT,Vladivostok,Russia,KM(*) L2 AUT3 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Seiner, Crab",04.11.1998,Russia,480,144,17,781,39.5,39.3,9.0,9.0,5.1,3.7,11.4,Diesel,"Built ME: 1993
Country Construction: Germany
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,3*160,0,,0.0,0,"RUSSIAN FEDERATION
Address:Russia, Moscow
IMO:1253128
Email:
Company Website:",VLADIMIRSAFONOV,"[Trawler, Seiner]",589.0
922756,8907101,POSEIDON,2011.0,UFEL,Petropavlovsk-Kamchatsky,Russia,KM* L4 (REF) fishing vessel,,Fishing,"Fish factory, Stern Trawler, Refrigerated cargo machinery, Fish processing",25.03.1993,Spain,7780,2334,643,10396,105.0,89.0,20.6,20.0,14.0,9.1,14.5,Diesel,"Built ME: 1993
Country Construction: Spain
The number and power of ME: 1*5920
Mark ME: 16V 32D",,1 - Controllable pitch propeller,4,1*2560 2*960 1*250,0,,0.0,0,"ROLIZ, LLC
Address:Russia, 683013 Petropavlovsk-Kamchatskiy, ul. Shturmana Elagina, d. 43
IMO:4022990
Email:volkova@roliz.vtc.ru
Company Website:",VLADIMIRSTARZHINSKY,[Trawler],5920.0
811069,8033924,,,UGZC,Murmansk,Russia,KM(*) L3 fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",06.04.1982,USSR,802,240,42,1220,54.8,50.2,9.0,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1991
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,2*360 1*105,0,,0.0,0,"""MURMAN"" FISHING COLLECTIVE
Address:Russia, 183010 Murmansk, ulitsa Tralovaya 12-a
IMO:1562456
Email:teriberka@rambler.ru
Company Website:",VOYKOVO,[Longline],852.0
825734,8024002,ARCTIC WOLF,2005.0,UDUT,Petropavlovsk-Kamchatsky,Russia,KM* L2 (REF) fishing vessel L2 at d<=4.2 m,,Fishing,Stern Trawler,01.12.1982,Denmark,1216,364,76,1640,57.0,50.3,11.0,11.0,6.9,4.2,13.3,Diesel,"Built ME: 1982
Country Construction: Denmark
The number and power of ME: 1*1472
Mark ME: 16V 23LU-VO",,1 - Controllable pitch propeller,4,2*800 1*200,0,,0.0,0,"FISHING ARTEL CO LTD ""VILYUCHINSK""
Address:Russia, Petropavlovsk-Kamchatskiy, ul. Krasnoarmeyskaya, 2
IMO:
Email:VOSTMOR7@mail.iks.ru
Company Website:",VOLKARKTIKI,[Trawler],1472.0
855960,8504791,GRAY,2011.0,UBZG7,Nevelsk,Russia,KM* fishing vessel,,Fishing,Refrigerated cargo machinery,15.12.1985,Korea,666,290,37,922,53.3,46.0,8.0,8.0,3.7,3.0,11.5,Diesel,"Built ME:
Country Construction: Korea
The number and power of ME: 1*735
Mark ME: 6M 28 AFTE",,1 - Fixed pitched solid propeller,4,,0,,0.0,0,"DV-FLOT CO LTD
Address:Russia, 694740 Sakhalinskaya oblast, g. Nevelsk, ul. Sovetskaya, 26
IMO:
Email:
Company Website:",VOSTOK,[Others],735.0
930697,9133159,,,UCWT,Sovetskaya Gavan,Russia,KM(*) L2 fishing vessel,,Fishing,"Refrigerated cargo machinery, Crab",05.04.1996,Russia,765,241,47,1250,54.0,50.0,9.4,9.0,5.1,4.4,11.3,Diesel,"Built ME: 1993
Country Construction: Germany
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,3*160,0,,0.0,0,"VOSTOCHNO-PROMYSLOVAYA KOMPANIYA CO LTD
Address:Russia, Sovetskaya Gavan, ul.15 Pogibshikh partizan, 42-1
IMO:
Email:uniobm@gmail.com, more5555more@gmail.com
Company Website:",VOSTOK,[Others],589.0
970105,9160516,,,UIWU,Nakhodka,Russia,KM* (REF) fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",22.10.1997,Spain,716,228,39,886,41.0,34.8,9.0,0.0,4.0,3.7,10.1,Diesel,"Built ME: 1997
Country Construction: United States of America
The number and power of ME: 1*780
Mark ME: CATERPILLAR",,1 - Controllable pitch propeller,4,3*280,0,,0.0,0,"RYBOLOVETSKIY KOLKHOZ ""VOSTOK-1"", JOINT-STOCK COMPANY
Address:Russia, 690106 Vladivostok, prospekt Krasnogo Znameni, 42
IMO:1554266
Email:vostok1@vostok1.com
Company Website:",VOSTOK1,[Longline],780.0
877122,8707836,KIFUKU MARU NO.35,2008.0,UBQF2,Nakhodka,Russia,(KM)* fishing vessel,,Fishing,Long line,23.08.1987,Japan,431,194,19,541,43.0,37.0,7.0,7.0,3.1,2.0,11.0,Diesel,"Built ME: 1987
Country Construction: Japan
The number and power of ME: 1*618
Mark ME: T240-ET2",,1 - Controllable pitch propeller,3,2*240,0,,0.0,0,"RYBOLOVETSKIY KOLKHOZ ""VOSTOK-1"", JOINT-STOCK COMPANY
Address:Russia, 690106 Vladivostok, prospekt Krasnogo Znameni, 42
IMO:1554266
Email:vostok1@vostok1.com
Company Website:",VOSTOK2,[Longline],618.0
923142,9058048,KAIYO MARU NO.8,2009.0,UBVF9,Nakhodka,Russia,(KM)* fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",04.08.1992,Japan,703,210,33,626,55.9,49.0,8.0,8.0,3.0,3.4,12.0,Diesel,"Built ME: 1992
Country Construction: Japan
The number and power of ME: 1*698
Mark ME: 6M28BFT",,1 - Controllable pitch propeller,4,2*308,0,,0.0,0,"RYBOLOVETSKIY KOLKHOZ ""VOSTOK-1"", JOINT-STOCK COMPANY
Address:Russia, 690106 Vladivostok, prospekt Krasnogo Znameni, 42
IMO:1554266
Email:vostok1@vostok1.com
Company Website:",VOSTOK3,[Longline],698.0
887497,8821395,KAIYO MARU NO 58,2010.0,UBGG2,Nakhodka,Russia,(KM)* (REF) fishing vessel,,Fishing,Refrigerated cargo machinery,30.03.1989,Japan,699,209,35,1046,54.0,47.0,8.7,8.0,3.0,3.4,13.4,Diesel,"Built ME: 1989
Country Construction: Japan
The number and power of ME: 1*698
Mark ME:",,1 - Controllable pitch propeller,4,2*308,0,,0.0,0,"RYBOLOVETSKIY KOLKHOZ ""VOSTOK-1"", JOINT-STOCK COMPANY
Address:Russia, 690106 Vladivostok, prospekt Krasnogo Znameni, 42
IMO:1554266
Email:vostok1@vostok1.com
Company Website:",VOSTOK4,[Others],698.0
887603,8809294,???? 104,2011.0,UBRH9,Nakhodka,Russia,(KM)* (REF) fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",05.07.1988,Japan,607,247,29,815,49.4,43.7,8.0,8.0,3.0,3.2,13.5,Diesel,"Built ME: 1988
Country Construction: Japan
The number and power of ME: 1*699
Mark ME: 6M28BFT",,1 - Controllable pitch propeller,4,2*264,0,,0.0,0,"RYBOLOVETSKIY KOLKHOZ ""VOSTOK-1"", JOINT-STOCK COMPANY
Address:Russia, 690106 Vladivostok, prospekt Krasnogo Znameni, 42
IMO:1554266
Email:vostok1@vostok1.com
Company Website:",VOSTOK5,[Longline],699.0
914618,9041710,SEIRYO MARU NO. 12,2015.0,UBSG,Vladivostok,Russia,(KM)* fishing vessel,,Fishing,Long line,22.10.1991,Japan,720,216,34,1024,56.4,49.0,8.0,8.0,3.0,3.6,10.0,Diesel,"Built ME: 1991
Country Construction: Japan
The number and power of ME: 1*699
Mark ME:",,1 - Controllable pitch propeller,4,2*308,0,,0.0,0,"RYBOLOVETSKIY KOLKHOZ ""VOSTOK-1"", JOINT-STOCK COMPANY
Address:Russia, 690106 Vladivostok, prospekt Krasnogo Znameni, 42
IMO:1554266
Email:vostok1@vostok1.com
Company Website:",VOSTOK6,[Longline],699.0
888004,8815334,KINSAI MARU NO.38,2016.0,UCQP,Vladivostok,Russia,(KM)* fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",04.11.1988,Japan,819,245,36,1012,55.5,48.3,9.0,9.0,3.7,3.0,13.0,Diesel,"Built ME: 1988
Country Construction: Japan
The number and power of ME: 1*735
Mark ME: LH28RG",,1 - Fixed pitched solid propeller,4,2*320,0,,0.0,0,"RYBOLOVETSKIY KOLKHOZ ""VOSTOK-1"", JOINT-STOCK COMPANY
Address:Russia, 690106 Vladivostok, prospekt Krasnogo Znameni, 42
IMO:1554266
Email:vostok1@vostok1.com
Company Website:",VOSTOK7,[Longline],735.0
921946,8889270,,,UCUZ,Kholmsk,Russia,KM(*) L2 fishing vessel,,Fishing,"Stern Trawler, Trawler, Refrigerated cargo machinery",31.10.1995,Russia,864,259,33,1234,53.0,47.9,10.7,10.0,6.0,4.0,12.6,Diesel,"Built ME: 1993
Country Construction: Germany
The number and power of ME: 1*970
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,1*150 1*300 2*408,0,,0.0,0,"KURILSKIY RYBAK, JOINT-STOCK COMPANY
Address:Russia, 693010 Sakhalinskaya obl., Yuzhno-Sakhalinsk, per. Altayskiy, d. 15
IMO:
Email:ribak555@yandex.ru; flot.gidrostroj2012@yandex.ru
Company Website:",VOSTOCHNAYAZVEZDA,[Trawler],970.0
744195,7391288,??????? ??,2003.0,UDRR,Arkhangelsk,Russia,KM* fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",01.09.1974,United States of America,3072,921,174,4589,72.0,64.0,17.0,17.0,8.1,6.0,11.0,Diesel,"Built ME: 1987
Country Construction: Norway
The number and power of ME: 2*2121
Mark ME: KVMB-12",,2 - Controllable pitch propeller,4,2*1240 2*312,0,,0.0,0,"ROLIZ, LLC
Address:Russia, 683013 Petropavlovsk-Kamchatskiy, ul. Shturmana Elagina, d. 43
IMO:4022990
Email:volkova@roliz.vtc.ru
Company Website:",VULKANKSUDACH,[Trawler],4242.0
734361,7302380,RAUDINUPUR,1997.0,UBGS,Nevelsk,Russia,KM* fishing vessel,,Fishing,"Stern-fishing, Refrigerated cargo machinery",15.02.1973,Japan,641,192,36,1013,47.0,42.0,9.0,9.0,6.0,4.0,14.0,Diesel,"Built ME: 1981
Country Construction: Germany
The number and power of ME: 1*1770
Mark ME: MAK 453",,1 - Controllable pitch propeller,4,1*360 1*300 1*160,0,,0.0,0,"DALKREVETKA Co., Ltd
Address:Russia, 693000 Yuzhno-Sakhalinsk, ul. Dzerzhinskogo d.36
IMO:5672339
Email:office@dalkrevetka; mss@dalkrevetka.ru
Company Website:",VULKANNYY,[Others],1770.0
842782,8330712,,,UCFJ,Murmansk,Russia,KM(*) L3 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net",30.01.1985,USSR,737,221,41,1220,54.8,50.0,9.9,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1984
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"AGRICULTURAL INDUSTRIAL COOPERATIVE FISHING COLLECTIVE ""ENERGIYA""
Address:Russia, 183010 Murmansk, ulitsa Tralovaya 12-a, office 612
IMO:1563556
Email:yra93381@yandex.ru
Company Website:",VUTAN,[Trawler],852.0
830164,8227616,,,UEPC,Murmansk,Russia,KM(*) L3 AUT2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Shrimp trawl",30.05.1984,USSR,356,107,13,550,35.7,31.0,8.9,0.0,5.9,3.4,10.9,Diesel,"Built ME: 1983
Country Construction: German Democratic Republic
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,2*160,0,,0.0,0,"NORTHERN SEA MANUFACTURE CO LTD
Address:Russia, 183001 Murmansk, ul.Tralovaya, d.49
IMO:1872116
Email:cmmmur@rambler.ru
Company Website:",GAYDUK,[Trawler],589.0
892480,8826541,GALATIS,2000.0,UENY,Murmansk,Russia,KM(*) L3 fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",20.03.1990,USSR,889,266,42,1220,54.8,50.0,10.1,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1989
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"BIOS-ARCTIC AS Co., Ltd
Address:Russia, 183010 Murmansk, ul.Shmidta 6, office 5
IMO:1785673
Email:mrf2.murmansk@gmail.com
Company Website:",GALATIS,[Longline],852.0
887232,8858867,,,UHCI,Nevelsk,Russia,KM* (REF) fishing vessel,,Fishing,"Side-fishing, Refrigerated cargo machinery",23.09.1989,Korea,633,195,28,925,52.0,46.0,8.0,8.0,3.0,3.5,11.6,Diesel,"Built ME: 1989
Country Construction: Korea
The number and power of ME: 1*882
Mark ME: 6M 28 AFTE",,1 - Fixed pitched solid propeller,4,2*256,0,,0.0,0,"Alaid Co., Ltd
Address:Russia, 694740 Nevelsk, Sakhalinskaya oblasty, ul. Sovetskaya, 28
IMO:
Email:nadya4218@yandex.ru
Company Website:",GALMAEGI,[Others],882.0
860348,8721935,???????,2004.0,UCFT,Murmansk,Russia,KM(*) L2 fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",21.10.1986,USSR,909,272,46,1228,53.7,47.9,10.7,10.0,6.0,4.6,12.6,Diesel,"Built ME: 1986
Country Construction: German Democratic Republic
The number and power of ME: 1*970
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,3*150 1*420,0,,0.0,0,"""VEGA"", JOINT-STOCK SCIENTIFIC-INDUSTRIAL ENTERPRISE
Address:Russia, 183038 Murmansk, Teatralnyy bulvar, 9-1
IMO:1683173
Email:vega@vega-murmansk.ru
Company Website:",GEMMA,[Longline],970.0
930771,9121144,,,UAJO,Nakhodka,Russia,KM(*) Ice3 AUT2 REF fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",27.12.2011,Ukraine,4416,1324,193,5715,104.0,96.0,16.0,16.0,10.0,5.0,14.0,Diesel,"Built ME: 1992
Country Construction: Russia
The number and power of ME: 2*2576
Mark ME: 6CHN 40/46",,1 - Controllable pitch propeller,4,2*1600 3*200 1*100,0,,0.0,0,"PREOBRAZHENSKAYA BASA OF TRAWLING FLEET, PUBLIC JOINT-STOCK COMPANY
Address:Russia, 692998 Primorskiy kr., Lazovskiy r-n, pos.Preobrazhenie, ul. Portovaya, d. 1
IMO:1529360
Email:general@pbtf.ru, sbm@pbtf.ru; mss@pbtf.ru
Company Website:",GENERALTROSHEV,[Trawler],5152.0
894503,8842533,??????,2014.0,UHYG,Bolshoy port of St.-Petersburg,Russia,KM(*) L3[1] AUT2 REF fishing vessel,,Fishing,Rod-fishing,27.03.1991,USSR,2342,702,90,2829,85.0,76.9,13.0,13.0,6.0,4.0,11.3,Diesel,"Built ME: 1989
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Fixed pitched solid propeller,4,2*534 1*50,0,,0.0,0,"""VELUM"" LIMITED LIABILITY COMPANY
Address:Russia, 199004 St.Petersburg, 2-ya Liniya V.O., dom 17, lit. A, pom. 12N
IMO:
Email:velumsp@gmail.com
Company Website:",GEOLOGPECHKUROV,[Others],852.0
801591,7941837,XXVI ????? ????,2006.0,UGBD,Vladivostok,Russia,KM(*) L2[1] AUT2 REF fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",20.02.1981,USSR,4347,1304,181,5720,103.0,96.0,16.0,16.0,10.0,5.0,16.1,Diesel,"Built ME: 1979
Country Construction: USSR
The number and power of ME: 2*2574
Mark ME: 6CHN 40/46 OM4",,1 - Controllable pitch propeller,4,2*1600 3*160,0,,0.0,0,"""INTRAROS"", JOINT-STOCK COMPANY
Address:Russia, 690001 Vladivostok, ul. Pushkinskaya, 87
IMO:1606923
Email:mss@catching.ru
Company Website:",GEORGIYMOSKOVSKIY,[Trawler],5148.0
